SuiteCRM代码问题漏洞（CNVD-2024-28187）	中	2024-06-20 00:00:00
SuiteCRM服务器端请求伪造漏洞	中	2024-06-20 00:00:00
SuiteCRM跨站请求伪造漏洞（CNVD-2023-58824）	高	2023-07-26 00:00:00
SuiteCRM路径遍历漏洞（CNVD-2024-28191）	高	2024-06-20 00:00:00
SuiteCRM远程执行代码漏洞	高	2024-06-20 00:00:00
symphony存在命令执行漏洞	高	2024-02-18 00:00:00
Tailor Management System SQL注入漏洞（CNVD-2023-29361）	高	2023-04-21 00:00:00
Tailor Mangement System SQL注入漏洞	高	2023-04-28 00:00:00
Terminalfour信息泄露漏洞	中	2023-04-20 00:00:00
Textpattern CMS任意文件上传漏洞（CNVD-2023-36289）	高	2023-05-11 00:00:00
ThinkCMF跨站脚本漏洞	中	2023-08-18 00:00:00
Totara LMS跨站脚本漏洞	中	2024-05-30 00:00:00
Traggo server目录遍历漏洞	中	2023-06-30 00:00:00
Trend Micro Apex Central SQL注入漏洞	高	2023-07-20 00:00:00
Trend Micro Apex Central任意文件上传漏洞	中	2024-01-22 00:00:00
Trend Micro Apex Central本地文件包含漏洞	高	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57661）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57662）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57663）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57664）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57665）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57666）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2023-57668）	中	2023-07-20 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04936）	中	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04937）	中	2024-01-22 00:00:00
Trend Micro Apex Central跨站脚本漏洞（CNVD-2024-04938）	中	2024-01-22 00:00:00
typecho跨站脚本漏洞（CNVD-2023-9782581）	低	2023-12-15 00:00:00
Verint Engagement Management跨站脚本漏洞	中	2023-08-24 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38209）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38210）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38211）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38212）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38213）	高	2024-09-14 00:00:00
Warehouse Inventory System跨站请求伪造漏洞（CNVD-2024-38214）	高	2024-09-14 00:00:00
WBCE CMS跨站脚本漏洞（CNVD-2023-85457）	中	2023-11-10 00:00:00
Weave GitOps日志信息泄露漏洞	中	2023-10-07 00:00:00
Web-Based Student Clearance System SQL注入漏洞	中	2023-12-15 00:00:00
WebChess SQL注入漏洞（CNVD-2023-64111）	高	2023-08-21 00:00:00
WonderCMS HOW TO页面跨站脚本漏洞	中	2024-07-18 00:00:00
WonderCMS MENU参数跨站脚本漏洞	中	2024-07-18 00:00:00
WonderCMS PAGE DESCRIPTION参数跨站脚本漏洞	中	2024-07-31 00:00:00
WordPress Advanced iFrame plugin跨站脚本漏洞	中	2023-02-06 00:00:00
WordPress Advanced Product Labels for WooCommerce plugin跨站脚本漏洞	中	2023-01-28 00:00:00
WordPress ARI Fancy Lightbox plugin跨站脚本漏洞	中	2023-01-28 00:00:00
WordPress Better WordPress Google XML Sitemaps plugin跨站脚本漏洞	中	2023-01-28 00:00:00
WordPress Booking Manager plugin服务端请求伪造漏洞	高	2023-08-24 00:00:00
WordPress Connections Business Directory plugin跨站脚本漏洞	低	2023-01-29 00:00:00
WordPress CorreosExpress plugin信息泄露漏洞	中	2023-01-28 00:00:00
WordPress Customize Login Image Plugin跨站脚本漏洞	低	2023-01-28 00:00:00
WordPress demon image annotation跨站请求伪造漏洞	高	2023-10-08 00:00:00
WordPress Discussion Board plugin跨站脚本漏洞	中	2024-06-13 00:00:00
WordPress Drag and Drop Multiple File Upload安全绕过漏洞	中	2023-05-12 00:00:00
WordPress Easy Google Maps plugin跨站请求伪造漏洞	高	2023-06-15 00:00:00
WordPress ElementsReady Addons for Elementor跨站脚本攻击漏洞	中	2024-06-13 00:00:00
WordPress Essential Real Estate跨站脚本漏洞	中	2024-06-07 00:00:00
WordPress EventCalendar plugin跨站脚本漏洞	中	2023-02-07 00:00:00
WordPress External Videos plugin跨站脚本漏洞	中	2023-08-24 00:00:00
WordPress Ezoic存在跨站脚本漏洞	中	2023-10-08 00:00:00
WordPress File Upload plugin跨站脚本漏洞	低	2023-01-28 00:00:00
WordPress Google Maps plugin跨站请求伪造漏洞	中	2023-02-06 00:00:00
WordPress Happy Addons for Elementor plugin跨站脚本漏洞（CNVD-2024-26468）	中	2024-06-07 00:00:00
WordPress ImageMagick Sharpen Resized Images plugin跨站脚本漏洞	中	2024-06-07 00:00:00
WordPress LifterLMS plugin跨站请求伪造漏洞	中	2024-04-26 00:00:00
WordPress Link Library plugin任意链接删除漏洞	中	2023-01-28 00:00:00
WordPress Link Library plugin跨站脚本漏洞	中	2023-02-07 00:00:00
WordPress Log HTTP Requests跨站脚本漏洞	中	2023-10-08 00:00:00
WordPress Multisite Content Copier/Updater  plugin跨站脚本漏洞	中	2023-01-28 00:00:00
WordPress Nafeza Prayer Time插件跨站脚本漏洞	低	2024-06-13 00:00:00
WordPress Newsletter插件跨站脚本漏洞	中	2024-06-07 00:00:00
WordPress Permalink Manager Lite跨站请求伪造漏洞	高	2023-10-08 00:00:00
WordPress plugin Custom Content Shortcode访问控制错误漏洞	中	2023-02-06 00:00:00
WordPress plugin LetsRecover SQL注入漏洞	高	2023-01-19 00:00:00
WordPress plugin Master Elements SQL注入漏洞	高	2023-02-06 00:00:00
WordPress plugin ThirstyAffiliates Affiliate Link Manager 授权问题漏洞（CNVD-2023-06534）	中	2023-02-06 00:00:00
WordPress ProfileGrid CSV注入漏洞	中	2023-10-08 00:00:00
WordPress Quiz And Survey Master plugin跨站脚本漏洞	低	2023-02-07 00:00:00
WordPress Quiz And Survey Master SQL注入漏洞	高	2023-10-08 00:00:00
WordPress SEUR Oficial plugin跨站脚本漏洞	低	2023-02-07 00:00:00
WordPress Simple Download Counter plugin跨站脚本漏洞	中	2023-09-14 00:00:00
WordPress Spectra plugin跨站脚本漏洞（CNVD-2024-27891）	中	2024-06-11 00:00:00
WordPress Stop Spam Comments信息泄露漏洞	中	2023-10-07 00:00:00
WordPress Sunny Search plugin跨站脚本漏洞	中	2023-08-31 00:00:00
WordPress SVG Support跨站脚本漏洞	中	2023-05-04 00:00:00
WordPress Sygnoos Popup Builder跨站请求伪造漏洞	中	2023-08-18 00:00:00
WordPress WP Fusion Lite插件远程代码执行漏洞	高	2024-04-12 00:00:00
WordPress WP Google Tag Manager plugin跨站请求伪造漏洞	中	2023-06-15 00:00:00
WordPress WP OAuth2 Server访问控制错误漏洞	高	2023-08-18 00:00:00
WordPress WP Shopping Pages plugin跨站脚本漏洞	高	2023-08-24 00:00:00
WordPress WP-EMail plugin跨站脚本漏洞	中	2023-08-24 00:00:00
WordPress WP-PostRatings plugin访问控制错误漏洞	中	2024-06-07 00:00:00
WordPress WPIDE路径遍历漏洞	中	2023-10-07 00:00:00
WordPress wpWax Team跨站脚本漏洞	中	2023-08-18 00:00:00
WordPress插件Albo Pretorio On line跨站脚本漏洞	中	2024-02-06 00:00:00
WordPress插件BA Plus跨站脚本漏洞	高	2024-02-06 00:00:00
WordPress插件easy-popup-show跨站请求伪造漏洞	中	2024-03-27 00:00:00
WordPress插件Simple History安全绕过漏洞	中	2023-06-02 00:00:00
WordPress插件WPML Multilingual CMS premium访问控制错误漏洞	中	2023-10-08 00:00:00
XunRuiCMS跨站脚本漏洞（CNVD-2024-12713）	中	2024-03-14 00:00:00
Yoga Class Registration System SQL注入漏洞	高	2023-04-28 00:00:00
Yoga Class Registration System文件上传漏洞	高	2023-06-30 00:00:00
YouDianCMS存在文件上传漏洞（CNVD-2024-34730）	高	2024-08-26 00:00:00
YzmCMS跨站脚本漏洞（CNVD-2024-02989）	中	2024-01-17 00:00:00
Yzmcms跨站请求伪造漏洞（CNVD-2023-64113）	高	2023-08-18 00:00:00
YznCMS跨站请求伪造漏洞	高	2023-07-27 00:00:00
Z-BlogPHP跨站脚本漏洞（CNVD-2024-32984）	中	2024-07-17 00:00:00
Zammad访问控制错误漏洞（CNVD-2023-36294）	中	2023-05-11 00:00:00
ZKTeco BioTime密码重置漏洞	高	2023-08-14 00:00:00
ZOHO ManageEngine OpManager存在XML实体注入漏洞	低	2023-02-19 00:00:00
ZrLog目录遍历漏洞	高	2023-08-21 00:00:00
ZZCMS文件上传漏洞（CNVD-2024-06241）	高	2024-02-01 00:00:00
万户ezOFFICE协同管理平台存在文件上传漏洞（CNVD-2024-14208）	高	2024-03-20 00:00:00
上海伯俊软件科技有限公司零售终端运维管理平台存在信息泄露漏洞	中	2024-01-02 00:00:00
上海卓卓网络科技有限公司DedeCMS存在SQL注入漏洞（CNVD-2024-13237）	中	2024-03-21 00:00:00
上海卓卓网络科技有限公司DedeCMS存在文件包含漏洞	高	2023-06-19 00:00:00
上海商汤智能科技有限公司SenseLink智能物联平台存在命令执行漏洞	高	2023-08-27 00:00:00
上海布雷德科技有限公司springblade框架存在SQL注入漏洞	高	2024-07-15 00:00:00
上海泛微网络科技股份有限公司e-cology 9存在SQL注入漏洞	高	2024-07-16 00:00:00
上海百胜软件股份有限公司E3全渠道配置中心存在弱口令漏洞	中	2023-05-26 00:00:00
上海纵之格科技有限公司ShopXO存在未授权访问漏洞	中	2024-01-30 00:00:00
上海纽盾科技股份有限公司Reporter组件存在命令执行漏洞	高	2023-09-07 00:00:00
上海金电网安科技有限公司金电网安可信运维管理系统存在逻辑缺陷漏洞（CNVD-2023-37862）	中	2023-02-28 00:00:00
东莞市通天星软件科技有限公司主动安全监控云平台存在SQL注入漏洞	高	2024-05-21 00:00:00
东莞市通天星软件科技有限公司主动安全监控云平台存在SQL注入漏洞（CNVD-2024-07950）	高	2024-02-19 00:00:00
东莞市通天星软件科技有限公司主动安全监控云平台存在未授权访问漏洞	中	2024-02-19 00:00:00
亿赛通电子文档安全管理系统（CDG）存在文件上传漏洞	高	2023-10-30 00:00:00
亿赛通电子文档安全管理系统多处接口 存在任意文件读取漏洞	中	2024-06-12 00:00:00
亿赛通电子文档安全管理系统存在任意文件读取漏洞（CNVD-2023-09184）	中	2023-02-22 00:00:00
亿赛通电子文档安全管理系统存在命令执行漏洞（CNVD-2024-03028）	高	2024-01-24 00:00:00
亿赛通电子文档安全管理系统存在目录遍历漏洞	低	2023-05-06 00:00:00
北京世纪超星信息技术发展有限责任公司超星汇雅电子图书馆存在SQL注入漏洞	高	2023-09-04 00:00:00
北京亚控科技发展有限公司KingFusion开发系统存在弱口令漏洞	中	2023-02-03 00:00:00
北京亚控科技发展有限公司KingH5Stream存在信息泄露漏洞（CNVD-2024-24149）	中	2024-06-10 00:00:00
北京亚控科技发展有限公司KingH5Stream存在逻辑缺陷漏洞	中	2024-06-26 00:00:00
北京亚控科技发展有限公司KingH5Stream系统存在逻辑缺陷漏洞	中	2024-09-10 00:00:00
北京亚控科技发展有限公司KingPortal开发系统存在未授权访问漏洞（CNVD-2024-16026）	低	2024-06-04 00:00:00
北京亚控科技发展有限公司KingSuperSCADA存在信息泄露漏洞	中	2024-02-25 00:00:00
北京亚控科技发展有限公司开发中心存在未授权访问漏洞（CNVD-2023-45548）	低	2024-05-15 00:00:00
北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在SQL注入漏洞（CNVD-2024-05880）	高	2024-02-05 00:00:00
北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在SQL注入漏洞（CNVD-2024-13697）	高	2024-03-26 00:00:00
北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在SQL注入漏洞（CNVD-2024-13698）	高	2024-03-26 00:00:00
北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在SQL注入漏洞（CNVD-2024-22743）	高	2024-05-19 00:00:00
北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在逻辑缺陷漏洞	中	2024-03-22 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统（CDG）存在任意文件读取漏洞	中	2024-06-12 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在SQL注入漏洞（CNVD-2024-13551）	高	2024-03-16 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在SQL注入漏洞（CNVD-2024-16306）	高	2024-03-24 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在信息泄漏漏洞（CNVD-2024-10034）	中	2024-03-07 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在信息泄露漏洞（CNVD-2023-86622）	中	2023-12-01 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞	高	2024-08-06 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2023-87982）	高	2024-08-06 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2024-06018）	高	2024-01-30 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2024-14992）	高	2024-04-06 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2024-33965）	高	2024-08-04 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2024-38465）	高	2024-09-30 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在命令执行漏洞（CNVD-2024-38466）	高	2024-09-30 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在文件上传漏洞（CNVD-2024-08166）	高	2024-02-07 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在未授权访问漏洞	中	2023-07-05 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在未授权访问漏洞（CNVD-2024-08420）	中	2024-02-17 00:00:00
北京亿赛通科技发展有限责任公司电子文档安全管理系统存在未授权访问漏洞（CNVD-2024-34720）	中	2024-08-26 00:00:00
北京华清信安科技有限公司Reporter存在任意文件读取漏洞	中	2023-10-20 00:00:00
北京启明星辰信息安全技术有限公司4A统一安全管控平台存在命令执行漏洞	高	2023-08-28 00:00:00
北京国炬信息技术有限公司积木报表存在信息泄露漏洞	中	2023-09-07 00:00:00
北京奥博威斯科技有限公司JeecgBoot存在命令执行漏洞	高	2023-10-02 00:00:00
北京宏景世纪软件股份有限公司eHR存在SQL注入漏洞	高	2023-04-27 00:00:00
北京宏景世纪软件股份有限公司人力资源信息管理系统存在SQL注入漏洞（CNVD-2024-34315）	高	2024-08-20 00:00:00
北京宏景世纪软件股份有限公司人力资源信息管理系统存在SQL注入漏洞（CNVD-2024-34316）	高	2024-08-20 00:00:00
北京慕华信息科技有限公司学堂在线平台存在XSS漏洞	中	2023-09-09 00:00:00
北京旷视科技有限公司旷视MEGVII人脸识别通行平台存在未授权访问漏洞	中	2024-01-20 00:00:00
北京星网锐捷网络技术有限公司EWEB网管系统存在文件上传漏洞	高	2023-07-01 00:00:00
北京永洪商智科技有限公司Yonghong Z-Suite存在任意文件下载漏洞	中	2024-04-24 00:00:00
北京永洪商智科技有限公司永洪BI存在文件上传漏洞	高	2024-01-26 00:00:00
北京永洪商智科技有限公司永洪一站式大数据BI平台存在任意文件读取漏洞	中	2024-03-17 00:00:00
北京用友政务软件股份有限公司用友财务云存在逻辑缺陷漏洞	高	2023-05-11 00:00:00
北京神州绿盟科技有限公司DAS绿盟数据库审计系统存在命令执行漏洞	高	2024-04-25 00:00:00
北京网御星云信息技术有限公司网御上网行为管理系统Leadsec ACM存在SQL注入漏洞	高	2023-09-30 00:00:00
北京网瑞达科技有限公司WebVPN资源访问控制系统存在SSRF漏洞	中	2023-05-22 00:00:00
北京致远互联软件股份有限公司致远A8+协同管理软件存在XML实体注入漏洞	中	2024-06-14 00:00:00
北京超图软件股份有限公司SuperMap iServer存在拒绝服务漏洞	中	2024-08-05 00:00:00
北京超图软件股份有限公司SuperMap iServer存在文件上传漏洞（CNVD-2023-76221）	高	2024-01-09 00:00:00
北京超图软件股份有限公司SuperMap iServer存在未授权访问漏洞	中	2024-01-09 00:00:00
北京超图软件股份有限公司SuperMap iServer存在未授权访问漏洞（CNVD-2023-61163）	中	2024-01-09 00:00:00
北大医疗信息技术有限公司运营管理与决策支持系统存在XSS漏洞	中	2024-08-31 00:00:00
南琼考试系统n5存在逻辑缺陷漏洞（CNVD-2023-59091）	中	2023-07-10 00:00:00
厦门快普信息技术有限公司快普M6整合管理平台系统存在SQL注入漏洞	高	2024-05-16 00:00:00
厦门快普信息技术有限公司快普M8整合管理平台存在SQL注入漏洞	高	2024-05-18 00:00:00
厦门纳龙健康科技股份有限公司应用基础服务管理系统存在弱口令漏洞	中	2024-01-08 00:00:00
四创科技有限公司河长制管理系统存在未授权访问漏洞	中	2023-09-29 00:00:00
四创科技有限公司综合管理系统存在SQL注入漏洞	高	2023-12-27 00:00:00
大华DSS系统存在信息泄露漏洞	中	2023-09-06 00:00:00
大连华天软件有限公司华天动力协同OA办公系统存在文件上传漏洞	高	2023-08-31 00:00:00
太原易思软件技术有限公司易思无人值守智能物流系统存在SQL注入漏洞（CNVD-2023-96352）	高	2023-12-21 00:00:00
太原易思软件技术有限公司智能物流无人值守系统存在SQL注入漏洞（CNVD-2023-99600）	高	2023-12-25 00:00:00
安徽青柿信息科技有限公司LiveGBS存在命令执行漏洞	高	2023-07-02 00:00:00
安徽青柿信息科技有限公司LiveGBS存在命令执行漏洞（CNVD-2023-59132）	高	2023-07-08 00:00:00
安徽青柿信息科技有限公司LiveGBS存在未授权访问漏洞	中	2023-05-04 00:00:00
安徽青柿信息科技有限公司LiveGBS存在逻辑缺陷漏洞（CNVD-2023-72138）	中	2023-10-23 00:00:00
安徽青柿信息科技有限公司LiveNVS存在未授权访问漏洞	中	2023-10-26 00:00:00
安徽青柿信息科技有限公司LiveQing存在未授权访问漏洞	中	2023-10-26 00:00:00
宏景HCM人力资源管理系统存在SQL注入漏洞（CNVD-2023-63835）	高	2023-08-09 00:00:00
小米科技有限责任公司小米路由器AX9000存在二进制漏洞	高	2024-06-12 00:00:00
山东中创软件商用中间件股份有限公司inforsuiteAS应用服务器存在文件上传漏洞（CNVD-2023-63818）	高	2023-08-10 00:00:00
帆软软件有限公司FineReport存在SQL注入漏洞	高	2024-02-07 00:00:00
帆软软件有限公司FineReport存在命令执行漏洞	高	2024-07-29 00:00:00
帆软软件有限公司数据决策系统存在弱口令漏洞	中	2024-09-13 00:00:00
广东中设智控科技股份有限公司ACCMBOS平台存在未授权访问漏洞	中	2024-08-31 00:00:00
广州万户网络技术有限公司ezEIP存在SQL注入漏洞	高	2024-09-30 00:00:00
广州市保伦电子有限公司无纸化会议管理系统存在sql注入漏洞	高	2024-08-31 00:00:00
成都天问互联科技有限公司天问物业ERP系统存在任意文件读取漏洞（CNVD-2024-36506）	中	2024-09-11 00:00:00
新华三技术有限公司web网管系统存在文件上传漏洞（CNVD-2024-18761）	高	2024-04-25 00:00:00
新天科技无线GPRS抄表监测管理系统存在弱口令漏洞	中	2023-02-22 00:00:00
易思智能物流无人值守系统存在任意文件读取漏洞	中	2023-11-12 00:00:00
普元信息技术股份有限公司业务综合管理平台存在命令执行漏洞（CNVD-2024-24191）	高	2024-06-10 00:00:00
普元信息技术股份有限公司业务综合管理平台存在命令执行漏洞（CNVD-2024-24193）	高	2024-06-10 00:00:00
普元信息技术股份有限公司微服务平台存在命令执行漏洞	高	2024-06-06 00:00:00
杭州合众数据技术有限公司合众视频安全交换接入系统存在命令执行漏洞	高	2024-02-18 00:00:00
杭州海康威视数字技术股份有限公司iVMS-8700综合安防管理平台存在文件上传漏洞	高	2023-07-03 00:00:00
杭州贝腾科技有限公司贝腾《创业总动员》创新创业实训平台存在XSS漏洞	中	2024-07-28 00:00:00
武汉达梦数据库股份有限公司达梦启智大数据可视化系统存在SQL注入漏洞	中	2024-05-04 00:00:00
江西铭软科技有限公司MCMS存在命令执行漏洞	高	2023-08-17 00:00:00
泛微ecology9 SQL注入漏洞	高	2023-02-28 00:00:00
泛雅课堂存在命令执行漏洞	高	2023-09-04 00:00:00
浙江大华技术股份有限公司DSS存在任意文件下载漏洞（CNVD-2024-10023）	中	2024-03-07 00:00:00
浙江大华技术股份有限公司DSS存在未授权访问漏洞（CNVD-2024-18338）	中	2024-04-08 00:00:00
浙江大华技术股份有限公司DSS平安城市系统存在命令执行漏洞	高	2023-10-23 00:00:00
浙江大华技术股份有限公司DSS监控管理应用平台存在命令执行漏洞	高	2023-08-24 00:00:00
浙江大华技术股份有限公司城市安防监控DSS系统存在信息泄露漏洞	中	2024-02-25 00:00:00
浙江大华技术股份有限公司城市安防监控DSS系统存在信息泄露漏洞（CNVD-2024-25769）	中	2024-06-29 00:00:00
浙江大华技术股份有限公司大华EIMS系统存在命令执行漏洞	高	2024-04-20 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在SQL注入漏洞	高	2023-10-11 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在任意文件下载漏洞（CNVD-2024-23621）	中	2024-06-03 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在信息泄露漏洞（CNVD-2024-14798）	中	2024-04-07 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在文件上传漏洞（CNVD-2023-03860）	高	2023-01-30 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在未授权访问漏洞（CNVD-2024-14380）	中	2024-04-04 00:00:00
浙江大华技术股份有限公司智慧园区综合管理平台存在逻辑缺陷漏洞（CNVD-2023-57620）	中	2023-07-03 00:00:00
浙江大华技术股份有限公司智能云信息发布系统存在任意文件读取漏洞	中	2023-08-31 00:00:00
浙江大华技术股份有限公司智能云网关注册管理平台存在SQL注入漏洞（CNVD-2024-38747）	高	2024-10-03 00:00:00
浙江大华技术股份有限公司智能物联综合管理平台存在逻辑缺陷漏洞（CNVD-2023-36131）	中	2023-04-29 00:00:00
浙江大华技术股份有限公司车载监控平台存在命令执行漏洞	高	2023-02-06 00:00:00
浙江大华技术股份有限公司运维管理中心存在逻辑缺陷漏洞	中	2024-09-02 00:00:00
润申标准化技术服务（上海）有限公司企业标准化管理系统存在SQL注入漏洞	高	2024-09-28 00:00:00
深信服科技股份有限公司基线核查系统存在信息泄露漏洞	中	2023-07-15 00:00:00
深圳市捷顺科技实业股份有限公司JieLink+智能终端操作平台存在未授权访问漏洞（CNVD-2024-26830）	中	2024-06-28 00:00:00
深圳市联软科技股份有限公司联软安全数据交换系统存在任意文件读取漏洞	中	2024-06-28 00:00:00
深圳市蓝凌软件股份有限公司蓝凌OA存在信息泄露漏洞	中	2024-01-08 00:00:00
深圳昂楷科技有限公司昂楷数据库审计系统存在弱口令漏洞	中	2023-11-03 00:00:00
用友GRP-U8存在SQL注入漏洞（CNVD-2023-58024）	高	2023-07-02 00:00:00
用友NC Cloud存在SQL注入漏洞（CNVD-2024-21815）	中	2024-05-12 00:00:00
用友NC Cloud存在SQL注入漏洞（CNVD-2024-21816）	中	2024-05-12 00:00:00
用友NC Cloud存在SQL注入漏洞（CNVD-2024-21817）	中	2024-05-12 00:00:00
用友NC存在命令执行漏洞	高	2024-05-06 00:00:00
用友NC存在命令执行漏洞（CNVD-2024-18070）	高	2024-04-22 00:00:00
用友UAP系统存在信息泄露漏洞	中	2023-12-02 00:00:00
用友移动系统管理存在文件上传漏洞	高	2023-08-06 00:00:00
用友网络科技股份有限公司NC Cloud存在远程命令执行漏洞	高	2023-10-12 00:00:00
用友网络科技股份有限公司U8 Cloud存在SQL注入漏洞（CNVD-2024-22710）	高	2024-05-17 00:00:00
用友网络科技股份有限公司U8 Cloud存在SQL注入漏洞（CNVD-2024-22713）	高	2024-05-16 00:00:00
用友网络科技股份有限公司U8 Cloud存在SQL注入漏洞（CNVD-2024-34008）	高	2024-08-19 00:00:00
用友网络科技股份有限公司U8 Cloud存在SQL注入漏洞（CNVD-2024-36940）	高	2024-09-05 00:00:00
用友网络科技股份有限公司U8 Cloud存在反序列化漏洞	高	2023-09-06 00:00:00
用友网络科技股份有限公司U8CRM存在SQL注入漏洞（CNVD-2024-38701）	高	2024-10-02 00:00:00
用友网络科技股份有限公司U9cloud智能工厂存在弱口令漏洞	中	2024-09-27 00:00:00
用友网络科技股份有限公司YonBIP存在命令执行漏洞（CNVD-2024-34828）	高	2024-08-28 00:00:00
用友网络科技股份有限公司用友NC存在SQL注入漏洞（CNVD-2024-28042）	高	2024-07-19 00:00:00
用友网络科技股份有限公司用友NC存在SQL注入漏洞（CNVD-2024-30550）	高	2024-07-29 00:00:00
用友网络科技股份有限公司用友NC存在文件上传漏洞（CNVD-2024-35510）	高	2024-09-01 00:00:00
用友网络科技股份有限公司用友U8+CRM存在SQL注入漏洞（CNVD-2024-38489）	高	2024-09-29 00:00:00
用友网络科技股份有限公司移动系统管理存在未授权访问漏洞	中	2024-09-05 00:00:00
畅捷通T+存在命令执行漏洞（CNVD-2024-18952）	高	2024-05-02 00:00:00
畅捷通信息技术股份有限公司畅捷通T+云主机存在逻辑缺陷漏洞	中	2024-05-03 00:00:00
畅捷通信息技术股份有限公司畅捷通T+存在SQL注入漏洞（CNVD-2024-24538）	高	2024-06-10 00:00:00
畅捷通信息技术股份有限公司远程通CHANJET_Remote 2018和远程通CHANJET_Remote 2019存在SQL注入漏洞	高	2023-06-28 00:00:00
福建省海峡信息技术有限公司Reporter系统存在命令执行漏洞（CNVD-2023-81306）	高	2023-11-02 00:00:00
福建科立讯通信有限公司指挥调度管理平台存在SQL注入漏洞（CNVD-2024-23806）	高	2024-06-06 00:00:00
科大讯飞股份有限公司API网关管理系统存在信息泄露漏洞	中	2023-10-12 00:00:00
绿盟科技集团股份有限公司绿盟日志审计系统存在命令执行漏洞	高	2023-04-21 00:00:00
绿盟运维安全管理系统存在SQL注入漏洞	中	2023-09-08 00:00:00
英万齐软件技术（北京）有限公司Ivanti Connect Secure存在命令执行漏洞	高	2024-03-07 00:00:00
西安瑞友信息技术资讯有限公司瑞友天翼应用虚拟化系统存在SQL注入漏洞（CNVD-2024-23827）	高	2024-06-06 00:00:00
达梦启云数据库云服务系统存在未授权访问漏洞	中	2024-01-22 00:00:00
达梦大数据分析平台存在未授权访问漏洞	高	2023-09-02 00:00:00
远秋医学在线考试系统存在SQL注入漏洞（CNVD-2023-19468）	高	2024-03-27 00:00:00
重庆小丢科技有限公司轻印自助打印系统存在未授权访问漏洞	中	2023-08-20 00:00:00
金蝶云星空ERP存在反序列化漏洞	高	2024-03-13 00:00:00
阿里云计算有限公司边缘控制台存在逻辑缺陷漏洞	中	2023-08-17 00:00:00
陕西锦华网络科技有限责任公司数字报后台管理系统存在文件上传漏洞	高	2023-09-30 00:00:00
青岛爱米云软件有限公司悦库企业网盘存在SQL注入漏洞	高	2024-07-29 00:00:00
高等教育电子音像出版社有限公司在线教学服务平台存在信息泄露漏洞	低	2023-08-31 00:00:00
